"RG","TG","COEF","RE"
"AC023421.1","RSPO1","-0.405961085898359","2.28155853667887"
"LINC01929","RSPO1","-0.458587872014391","1.38213581449971"
"AC010329.1","RSPO1","0.785258462493736","6.22525201925823"
"LINC01224","RSPO1","0.37742018500603","0.925429779198411"
"IGHV3-30","RSPO1","0.690307942218145","5.7506886020388"
"IGHV2-70","RSPO1","0.689214802293059","4.19802284864255"
"IGKV1D-13","RSPO1","0.548085380924688","2.39396988099796"
"IGHV4-4","RSPO1","0.56437997322334","4.15415498120686"
"FP325317.1","RSPO1","-0.479428329118234","2.90007438802961"
"AC006329.1","RSPO1","0.406509761715771","1.10600166556349"
"MAPT-IT1","RSPO1","0.615726607435541","1.87154631918767"
"AL032819.2","RSPO1","0.385938984812958","1.1765819927015"
"AC093642.3","RSPO1","0.637222271474361","3.30911128840062"
"LINC01488","RSPO1","0.386859656634533","0.863892820633843"
"AC093817.2","RSPO1","0.780849938305408","3.20400983082058"
"AL591845.1","RSPO1","0.658600154619799","5.13666004368791"
"AC011246.1","RSPO1","0.38212781439731","1.39220438242653"
"AC106045.1","RSPO1","0.538293640630547","2.03496799289814"
"AL450345.2","RSPO1","0.513748375649502","2.67258233869297"
"AL078582.2","RSPO1","0.379606034126341","2.05067237624212"
"KRT6C","SPRR1A","0.454848823683501","1.88353353908477"
"SOX2","SPRR1A","0.715479088707065","1.8644529040825"
"SFTPA2","SPRR1A","0.697535279711117","2.79121092387315"
"C12orf56","SPRR1A","0.335537234899744","0.620162616168275"
"KRT5","SPRR1A","0.245957361344836","3.58211922834178"
"AMTN","SPRR1A","0.295578268217705","0.521910989804542"
"SBSN","SPRR1A","0.750908477620709","1.6926671566925"
"CCDC196","SPRR1A","-0.347891162033727","0.944110506895167"
"MAGEA6","SPRR1A","0.477304875647158","0.201520209708978"
"AKR1B10","SPRR1A","0.8681152760379","4.11057353573847"
"KCNMB2-AS1","SPRR1A","0.391792263131665","1.04809097080488"
"BNC1","MUC15","0.552267012328153","3.79657819684711"
"KRT6C","MUC15","0.589904554656871","2.4428006750837"
"SYT9","MUC15","0.811415315246597","5.23154786254337"
"TRH","MUC15","0.409650954502292","1.4099248740551"
"FUT3","MUC15","0.82536580777211","4.63805406435722"
"SMR3B","MUC15","0.515608721010138","2.03881923478945"
"UGT2B7","MUC15","0.689859673859171","3.03929917958963"
"KCNK3","MUC15","0.321906048149287","2.66422200844281"
"FGB","MUC15","0.29361084717379","1.11485563219821"
"KNDC1","MUC15","0.593495129967541","3.33952939517422"
"AGR3","MUC15","0.834136668935807","7.62880404903227"
"FAM166C","MUC15","0.763634133011176","3.55554356469614"
"AC020659.1","MUC15","0.842578873793408","5.08956581280845"
"IGDCC3","MUC15","0.794839349659916","4.81762009220878"
"SLC26A9","MUC15","0.300700877921935","0.753415643357732"
"UGT8","MUC15","0.91742917228604","7.68970057047225"
"GRIK1-AS1","MUC15","0.759801452226728","4.86614043016738"
"LEP","MUC15","-0.30061730063647","3.77736092575873"
"PDZK1","MUC15","0.689094348698082","5.83037786519873"
"PHYHD1","MUC15","0.488798356350096","5.09744004856543"
"NRIP3","MUC15","0.63156557014128","5.49719275127336"
"DMRTA1","MUC15","-0.382821187605158","2.67258201568235"
"KLHDC7A","MUC15","0.490830370635805","4.30046078188242"
"ALOX15B","MUC15","0.582621292738004","5.50168987437905"
"NLRP8","MUC15","0.651011601303814","2.15254616083768"
"OR7E22P","MUC15","0.847533575375316","4.07427513612178"
"TPRXL","MUC15","0.435186595235175","1.89126595102043"
"OXTR","MUC15","0.917626403031731","11.5746307173263"
"MUC16","MUC15","0.816027708484209","7.50080913144087"
"C6orf223","MUC15","0.293740891291943","0.987131070988432"
"SYNM","MUC15","0.689921503967628","9.95998901948179"
"C17orf77","MUC15","0.396475349159635","0.931239683758344"
"MAGEB17","MUC15","0.527335154624052","1.5645868479103"
"TFDP3","MUC15","0.791658855142886","3.13302781612856"
"FAM3B","MUC15","0.679013599004136","6.04783104473025"
"KCNH8","MUC15","0.91405659010369","6.39001675844656"
"NELL2","MUC15","0.601468795623011","4.87410891889569"
"NPY2R","MUC15","0.723509159428397","5.81962078468118"
"MFSD6L","MUC15","0.793761657471629","4.5422947205451"
"NAT8L","MUC15","-0.512754902538905","5.8110614528568"
"KRT5","MUC15","0.908293191288742","13.2283680703734"
"SERPINA11","MUC15","0.785484426837324","5.37391422987142"
"AMTN","MUC15","0.382125258305807","0.67472948195504"
"NWD1","MUC15","0.829371242464674","5.49955505842111"
"NCCRP1","MUC15","0.821225279924409","5.54948873943749"
"INSYN2A","MUC15","0.554035266537246","2.83389484894909"
"C9orf152","MUC15","0.877347885208409","8.02595564956179"
"IL1RAPL2","MUC15","0.82612914573737","4.33602394586616"
"PTPRT","MUC15","0.750441405360185","7.85264513948463"
"MYBPC1","MUC15","0.678987891895059","6.78230390992011"
"CCDC196","MUC15","0.246585046375662","0.669184959357849"
"ELOVL2","MUC15","0.580905886596519","5.30542569172132"
"CAPN8","MUC15","0.830359758482213","7.71787842969602"
"LDLRAD1","MUC15","0.63898920517682","2.23301668484895"
"AARD","MUC15","0.921344702868576","8.10801161538445"
"MT1A","MUC15","-0.381402661638606","2.44500836948578"
"IGKC","MUC15","0.753694719043491","11.6700494114985"
"IGKV5-2","MUC15","0.679194290580367","3.53615458996095"
"IGLV4-69","MUC15","0.706212198863867","5.62501249452422"
"IGLV10-54","MUC15","0.543989048624099","3.48617065401653"
"IGLV1-51","MUC15","0.6688956269199","2.77310814153105"
"IGLV2-18","MUC15","0.737567349078192","5.01998988575698"
"IGHV3-7","MUC15","0.707033978845639","6.73762134222613"
"IGHV3-15","MUC15","0.710608721215325","6.66520669421896"
"IGHV4-28","MUC15","0.716930318054069","4.22976201045399"
"IGHV3-49","MUC15","0.705053183948956","5.6922580456603"
"IGHV4-61","MUC15","0.63203070141543","3.69699455886087"
"IGHV3-66","MUC15","0.688347500983055","3.8838476762341"
"AL512378.1","MUC15","0.710603877531436","3.19126557978562"
"RAB6C","MUC15","0.689913126732951","4.0629490359495"
"IGHV3-64","MUC15","0.638052748989145","3.14591479385396"
"AC044784.1","MUC15","0.447102362302893","0.822498664968691"
"IGKV3D-15","MUC15","0.70249319720011","3.76349216760839"
"IGKV1D-27","MUC15","0.54500328604902","1.72821653828201"
"IGHV3-74","MUC15","0.719378856807043","6.58043189370487"
"AL133387.1","MUC15","0.510439714546329","0.927743581201947"
"LINC01671","MUC15","0.914894033252815","4.76695578619202"
"AL136366.1","MUC15","0.446386331961907","2.49925961657789"
"IGHV3-72","MUC15","0.710737573079629","5.31923613492799"
"ARHGAP29-AS1","MUC15","0.29794249791798","0.742323554293312"
"LINC01806","MUC15","0.616125720768687","3.38109858993125"
"HSD11B1-AS1","MUC15","-0.431584308133148","3.17812082779681"
"IGHV4-31","MUC15","0.632932763245317","4.3680230950119"
"LINC01198","MUC15","0.734128089206557","3.82890564063476"
"ZBED9","MUC15","0.780964379142554","6.04206581050164"
"IGHV3-43","MUC15","0.66585467756935","3.99821842608995"
"AL356311.1","MUC15","0.474660323518131","1.11530428337512"
"AC005064.1","MUC15","0.587015186246735","2.6737683610731"
"DPY19L2P4","MUC15","0.623422832955155","2.94966794266304"
"SULT1C2P1","MUC15","0.390786533220637","1.56691028788581"
"KCNMB2-AS1","MUC15","0.282458292466452","0.755609576352365"
"IGKV2D-30","MUC15","0.608281372842966","2.34956190188861"
"FAR2P3","MUC15","0.512349763721062","1.37183035157191"
"IGKV2-24","MUC15","0.738236267924355","5.75292902718816"
"SLC25A24P1","MUC15","0.320808078821861","0.675120254876441"
"IGKV2D-24","MUC15","0.648028253587324","2.62264779680576"
"ARHGDIG","MUC15","-0.326259789714709","1.37539294050829"
"PEG10","MUC15","0.828037941268546","10.2087458153564"
"IGKV1-39","MUC15","0.677067349777531","3.38555669511818"
"APELA","MUC15","0.661201384875373","2.91959699648349"
"LINC00992","MUC15","0.548295691699586","1.59328946608097"
"LINC00939","MUC15","0.793937624557048","3.22030465832394"
"UGT2B24P","MUC15","0.244988629190516","0.463384919650841"
"PCDHA10","MUC15","0.466567129257625","3.40581126827453"
"IGLV2-5","MUC15","0.645415112486371","2.71604238062723"
"IGLV2-28","MUC15","0.634939536650914","3.7105372730474"
"AC011632.1","MUC15","0.767750432222692","3.37535075161403"
"LINC01152","MUC15","0.877809416082629","7.08454998219474"
"AP000851.1","MUC15","0.89107288577874","5.90796149695404"
"HP","MUC15","-0.31613215311128","1.91661617091191"
"AL121790.1","MUC15","0.718729110940506","3.28712160931472"
"AL133370.1","MUC15","0.748936103059385","3.87679314938726"
"TMEM179","MUC15","-0.383446867857931","1.13117348903212"
"AL121790.2","MUC15","0.516249992139102","1.38752351431847"
"AC013726.1","MUC15","0.813593866104319","4.38215401225652"
"FRRS1L","MUC15","0.542858709009623","3.22564989822959"
"AC237221.1","MUC15","-0.361414627224033","1.72874468922521"
"AL035425.3","MUC15","0.740075543048442","2.67590145721473"
"MSMB","MUC15","0.597132531050128","2.78554777824442"
"PNLIPRP2","MUC15","0.371918288870664","0.471039203351128"
"AC023421.1","MUC15","-0.272683910537712","1.53252202123152"
"LINC01929","MUC15","-0.42904454480653","1.2930953206155"
"AC010329.1","MUC15","0.941280242617845","7.46213764119907"
"LINC01224","MUC15","0.452378111244765","1.10922571774148"
"IGHV3-30","MUC15","0.693569628850979","5.77786045244891"
"IGHV2-70","MUC15","0.674298942139057","4.10717000925876"
"IGKV1D-13","MUC15","0.555219672767183","2.42513159482504"
"IGHV4-4","MUC15","0.535229665873097","3.93959227482465"
"FP325317.1","MUC15","-0.406568415392335","2.45934288161415"
"AC006329.1","MUC15","0.627413308321821","1.70701968157364"
"MAPT-IT1","MUC15","0.605315279372269","1.83990032163069"
"AL032819.2","MUC15","0.38243014902966","1.16588487952965"
"AC093642.3","MUC15","0.749176750274843","3.89049371360763"
"LINC01488","MUC15","0.308597559417503","0.689126435062108"
"AC093817.2","MUC15","0.894854509868717","3.67179723801439"
"AUXG01000058.1","MUC15","-0.269499767530078","2.88136530696104"
"AL591845.1","MUC15","0.720058411053228","5.61599514247568"
"AC011246.1","MUC15","0.532810074869357","1.94118431918927"
"AC106045.1","MUC15","0.690840846927785","2.61165822066543"
"AL450345.2","MUC15","0.600831959332801","3.12560186882353"
"AL078582.2","MUC15","0.579594735931546","3.13103272218953"
"KRT6C","BNC1","0.488875433570051","2.02443807176806"
"SYT9","BNC1","0.638758544544073","4.11835447963573"
"TRH","BNC1","0.515581407618447","1.77451326113662"
"FUT3","BNC1","0.599258608766292","3.36746906622156"
"SMR3B","BNC1","0.348086079236492","1.37640145480753"
"UGT2B7","BNC1","0.480953397386953","2.11892551701379"
"KNDC1","BNC1","0.586053430140773","3.29765579913829"
"AGR3","BNC1","0.645396048419573","5.90262983366287"
"FAM166C","BNC1","0.608797022279135","2.83460919463519"
"AC020659.1","BNC1","0.645454077753869","3.89884093946482"
"IGDCC3","BNC1","0.566666419192183","3.4346356000723"
"SLC26A9","BNC1","0.3225416943072","0.808138505632296"
"UGT8","BNC1","0.602582309488302","5.05071962937753"
"GRIK1-AS1","BNC1","0.659771835926209","4.22550180192107"
"LEP","BNC1","-0.47494135016964","5.96780323141603"
"PDZK1","BNC1","0.524324040824489","4.43626810695852"
"PHYHD1","BNC1","0.618895798680377","6.45416292648632"
"NRIP3","BNC1","0.59634952826335","5.19066975620795"
"DMRTA1","BNC1","-0.283779164850435","1.98114189329266"
"KLHDC7A","BNC1","0.426060012761675","3.732968628727"
"ALOX15B","BNC1","0.650136012037831","6.13923102190185"
"NLRP8","BNC1","0.57293991998087","1.89440498859854"
"OR7E22P","BNC1","0.585136212943622","2.81287490302073"
"TPRXL","BNC1","0.585838488435056","2.54598004190764"
"OXTR","BNC1","0.638211598582917","8.05018638163171"
"MUC16","BNC1","0.536240368626865","4.92904421237731"
"C6orf223","BNC1","0.400907834951026","1.34727098682877"
"SYNM","BNC1","0.521174189235264","7.52388376383195"
"C17orf77","BNC1","0.408859035251584","0.960326435165393"
"MAGEB17","BNC1","0.383407550639104","1.13755816554105"
"TFDP3","BNC1","0.669048918981411","2.64779312440226"
"FAM3B","BNC1","0.644532286897168","5.74071326368816"
"KCNH8","BNC1","0.70440989119711","4.92441174682023"
"NELL2","BNC1","0.510208876707756","4.13456800179492"
"NPY2R","BNC1","0.508428570229661","4.0895978112729"
"MFSD6L","BNC1","0.630721172041994","3.60929684992345"
"SFTPA2","BNC1","0.286957816986903","1.1482713731646"
"NAT8L","BNC1","-0.562869516078952","6.37901135938214"
"KRT5","BNC1","0.568495050150103","8.2795531681799"
"SERPINA11","BNC1","0.663270561657387","4.53778456677618"
"AMTN","BNC1","0.452984631763752","0.799847901388795"
"NWD1","BNC1","0.619987356386754","4.11113193633445"
"NCCRP1","BNC1","0.492253192481821","3.32643625983052"
"INSYN2A","BNC1","0.448019926913393","2.29162553322958"
"C9orf152","BNC1","0.71395654194397","6.53125588830209"
"IL1RAPL2","BNC1","0.556438996518913","2.92052740878211"
"DPY19L2P1","BNC1","0.317560604517255","0.68380096871976"
"PTPRT","BNC1","0.7663483282309","8.01909573732301"
"MYBPC1","BNC1","0.569136094068246","5.68501147391935"
"ELOVL2","BNC1","0.540379443102322","4.93529683011186"
"CAPN8","BNC1","0.686179066000516","6.3777736797776"
"LDLRAD1","BNC1","0.540669519934227","1.88942794216424"
"AARD","BNC1","0.630406402211356","5.54769828884716"
"MT1A","BNC1","-0.379827825638233","2.43491277344317"
"IGKC","BNC1","0.532754922122283","8.24906438680686"
"IGKV5-2","BNC1","0.524442487654007","2.73045538752039"
"IGLV4-69","BNC1","0.546642808363171","4.35403499405902"
"IGLV10-54","BNC1","0.363416719781752","2.32896729610002"
"IGLV1-51","BNC1","0.503683113525807","2.08816994259911"
"IGLV2-18","BNC1","0.503513035980714","3.42698243235549"
"IGHV3-7","BNC1","0.534380634703245","5.09233569669073"
"IGHV3-15","BNC1","0.530564347944151","4.97646727102258"
"IGHV4-28","BNC1","0.545969769034409","3.22112502395794"
"IGHV3-49","BNC1","0.510967809213843","4.12530669924822"
"IGHV4-61","BNC1","0.530094660067082","3.10073081823452"
"IGHV3-66","BNC1","0.519663154553273","2.93208376925"
"AL512378.1","BNC1","0.565295604134693","2.53869766394478"
"RAB6C","BNC1","0.626496094577373","3.68948147941898"
"IGHV3-64","BNC1","0.377673277310506","1.86211555739985"
"AC044784.1","BNC1","0.338323903520147","0.622387583771701"
"IGKV3D-15","BNC1","0.524436305833534","2.80958155506772"
"IGKV1D-27","BNC1","0.453619151952858","1.438435584801"
"IGHV3-74","BNC1","0.517563641197218","4.73435139124436"
"AL133387.1","BNC1","0.57898631433206","1.05232963152711"
"LINC01671","BNC1","0.589844461470864","3.07332036975354"
"AL136366.1","BNC1","0.56339550530223","3.15437891741613"
"IGHV3-72","BNC1","0.536030097575639","4.01170667265943"
"LINC01806","BNC1","0.427281783987177","2.34478417089932"
"HSD11B1-AS1","BNC1","-0.575645196023905","4.23896316994996"
"IGHV4-31","BNC1","0.488666767830796","3.37240833719082"
"LINC01198","BNC1","0.497712798279107","2.59586217822921"
"ZBED9","BNC1","0.694829772543903","5.37567054904027"
"IGHV3-43","BNC1","0.506469577133803","3.04116808631933"
"AL356311.1","BNC1","0.251236349816545","0.590327362972058"
"AC005064.1","BNC1","0.654228337800636","2.97991444090773"
"DPP10-AS1","BNC1","0.317815623542166","0.481633105672419"
"DPY19L2P4","BNC1","0.439755013393336","2.08066050369539"
"SULT1C2P1","BNC1","0.41357034871777","1.65826500936387"
"KCNMB2-AS1","BNC1","0.273594882064166","0.731898897792967"
"IGKV2D-30","BNC1","0.461524193628643","1.7826941783234"
"FAR2P3","BNC1","0.612583742228193","1.64020954038276"
"IGKV2-24","BNC1","0.535850353904719","4.17577568205222"
"IGKV2D-24","BNC1","0.463135180919575","1.87436343267135"
"ARHGDIG","BNC1","-0.482795836693275","2.03529213966383"
"PEG10","BNC1","0.699266829818681","8.62114761528038"
"IGKV1-39","BNC1","0.440601274992525","2.20314950487375"
"APELA","BNC1","0.716545833174634","3.16397562109422"
"LINC00992","BNC1","0.378706070458405","1.10047990880966"
"LINC00939","BNC1","0.647822728638541","2.62764540472148"
"UGT2B24P","BNC1","0.382080910463294","0.722688773679655"
"PCDHA10","BNC1","0.545981592334815","3.98551492987329"
"IGLV2-5","BNC1","0.518525545107534","2.18206442443605"
"IGLV2-28","BNC1","0.466313921364859","2.72510229130132"
"AC011632.1","BNC1","0.594762879660681","2.61482540241997"
"LINC01152","BNC1","0.681824552683328","5.50281192485854"
"MTRNR2L1","BNC1","-0.33330369040284","1.067291299768"
"AP000851.1","BNC1","0.621846723356853","4.12294724397165"
"HP","BNC1","-0.409937134561995","2.48532815604569"
"AL121790.1","BNC1","0.572319329750049","2.61751361898799"
"AL133370.1","BNC1","0.70748445235363","3.66222280776477"
"TMEM179","BNC1","-0.281222031069853","0.829608826524162"
"AL121790.2","BNC1","0.582812869651248","1.56642435525818"
"AC013726.1","BNC1","0.613161425673072","3.30259102682278"
"FRRS1L","BNC1","0.561118840769148","3.33415104442881"
"AC237221.1","BNC1","-0.392358421276941","1.87675729193673"
"AL035425.3","BNC1","0.511804890570715","1.8505400770934"
"MSMB","BNC1","0.602429157908288","2.81025587303033"
"PNLIPRP2","BNC1","0.310967902514779","0.393844770347583"
"AC023421.1","BNC1","-0.396205042225194","2.22672819579173"
"LINC01929","BNC1","-0.279242807097985","0.841608573153558"
"AC010329.1","BNC1","0.644485506531633","5.10925369486319"
"LINC01224","BNC1","0.54321771686252","1.33196334415637"
"IGHV3-30","BNC1","0.518588634064328","4.32016143038693"
"TBC1D3L","BNC1","0.257190318518793","1.33558258673094"
"IGHV2-70","BNC1","0.537696529774644","3.27512164584933"
"IGKV1D-13","BNC1","0.429811820903894","1.87736544259734"
"IGHV4-4","BNC1","0.398096430344475","2.93021430167179"
"FP325317.1","BNC1","-0.566386124332068","3.42608434493595"
"AC006329.1","BNC1","0.436031181111081","1.1863213579694"
"MAPT-IT1","BNC1","0.513045552122895","1.55943969783981"
"AL032819.2","BNC1","0.321061725415532","0.978795767037282"
"AC093642.3","BNC1","0.561463591040508","2.91569455480473"
"LINC01488","BNC1","0.282947566428122","0.631847666359254"
"AC093817.2","BNC1","0.637440481899903","2.61556730734028"
"AUXG01000058.1","BNC1","-0.339222165247268","3.62680453216568"
"AL591845.1","BNC1","0.630935979136353","4.9208971656342"
"AC011246.1","BNC1","0.468804485145198","1.7079930696742"
"AC106045.1","BNC1","0.6200831966971","2.34416564300194"
"AL450345.2","BNC1","0.678717328030665","3.53077115147352"
"AL078582.2","BNC1","0.50287552330872","2.71658733431587"
"CST1","CST2","0.255310293727624","0.31903239165106"
"FGB","CST2","0.34700865912227","1.31760989679997"
"CCL19","CST2","0.284909351099262","2.35598326619456"
"AGR3","CST2","0.241897965121187","2.21233791115254"
"NELL2","CST2","0.241593356906159","1.95779455927141"
"LINC01124","CST2","0.29875387132852","1.4220496367193"
"ARHGAP29-AS1","CST2","0.319994617378685","0.797266396661095"
"DPY19L2P4","CST2","0.241833199397937","1.14421159769592"
"AC091182.1","CST2","0.299111926308974","1.69038769019924"
"LINC01224","CST2","0.271165616077595","0.664894847128753"
"KNDC1","CST1","0.265658156260094","1.49482814112879"
"AGR3","CST1","0.247409077066457","2.26274115403644"
"CCR8","CST1","0.276826066265561","0.575122670543521"
"TPRXL","CST1","0.294925445852588","1.28170871974835"
"SOX2","CST1","0.330240551509178","0.86056736671333"
"MAGEB17","CST1","0.242014565051868","0.718049616382645"
"NELL2","CST1","0.299598723177585","2.42785131889852"
"SFTPA2","CST1","0.391632843335211","1.56713201792096"
"C12orf56","CST1","0.325521442871597","0.601650751787474"
"MAGEA6","CST1","0.281830820100832","0.11899020702893"
"IGKC","CST1","0.255810152142559","3.96091022006264"
"IGHV3-49","CST1","0.260951697521491","2.10679766230651"
"IGHV3-66","CST1","0.243186135895146","1.37212368380773"
"AC044784.1","CST1","0.292105274113925","0.537362846287655"
"FOXD3-AS1","CST1","0.399969732126183","0.835289515632571"
"DSCAM-AS1","CST1","0.288637500899495","0.317635675225212"
"KCNMB2-AS1","CST1","0.296365649309718","0.792813412432942"
"IGKV2D-30","CST1","0.280876980936842","1.08492201633974"
"IGKV2D-24","CST1","0.293024228483144","1.18590407592231"
"AL161431.1","CST1","0.278143246168948","0.114406474096884"
"SYT9","KRT6C","0.572561694854257","3.69155456472826"
"TRH","KRT6C","0.34318830289992","1.18117563116931"
"FUT3","KRT6C","0.615722962053289","3.45998872230702"
"SMR3B","KRT6C","0.471028291119739","1.86253936547758"
"UGT2B7","KRT6C","0.425823014515342","1.87603883471969"
"FGB","KRT6C","0.307270317739282","1.16672135119111"
"KNDC1","KRT6C","0.480832418110804","2.7055891672128"
"AGR3","KRT6C","0.592213850318348","5.41623883405764"
"FAM166C","KRT6C","0.521995152207976","2.4304525217032"
"AC020659.1","KRT6C","0.530477217680811","3.20432756571106"
"IGDCC3","KRT6C","0.630169545990151","3.81953594466504"
"UGT8","KRT6C","0.520865251508037","4.3657842399759"
"GRIK1-AS1","KRT6C","0.534809614923605","3.42518256841318"
"PDZK1","KRT6C","0.470996110503023","3.98506431297797"
"PHYHD1","KRT6C","0.424476257146927","4.4266561962335"
"NRIP3","KRT6C","0.430243213550419","3.74486828704871"
"DMRTA1","KRT6C","-0.261774738174283","1.82752282281232"
"KLHDC7A","KRT6C","0.365667275205278","3.20383144629191"
"ALOX15B","KRT6C","0.450695736897939","4.2559175282875"
"NLRP8","KRT6C","0.396899096305064","1.31233241355511"
"OR7E22P","KRT6C","0.54631645040275","2.62626000314448"
"TPRXL","KRT6C","0.357397657986136","1.55320505944892"
"OXTR","KRT6C","0.596424786196078","7.52310158913459"
"MUC16","KRT6C","0.485513932898319","4.46277412330779"
"SOX2","KRT6C","0.347316717125457","0.905065811288976"
"SYNM","KRT6C","0.543409432597587","7.84488083155725"
"MAGEB17","KRT6C","0.371051903909823","1.10089934960484"
"TFDP3","KRT6C","0.558839815467988","2.21163532151149"
"FAM3B","KRT6C","0.439057739866083","3.91059477083466"
"KCNH8","KRT6C","0.561383562232661","3.92453860014969"
"NELL2","KRT6C","0.360920446728376","2.92478276713994"
"NPY2R","KRT6C","0.51354773970174","4.13077438059727"
"MFSD6L","KRT6C","0.590291790645809","3.37794003904428"
"SFTPA2","KRT6C","0.416829246410899","1.66795627377264"
"C12orf56","KRT6C","0.289790285731765","0.535610009998626"
"NAT8L","KRT6C","-0.282812695045772","3.20512186703926"
"KRT5","KRT6C","0.7103930645263","10.3461536674748"
"SERPINA11","KRT6C","0.561320068583548","3.84028734499437"
"AMTN","KRT6C","0.46362342515062","0.818633122712227"
"NWD1","KRT6C","0.463479118306983","3.07332687589091"
"NCCRP1","KRT6C","0.563754076711056","3.80960861410398"
"INSYN2A","KRT6C","0.421764738485889","2.15733003303891"
"C9orf152","KRT6C","0.541850817410564","4.95683719370104"
"SBSN","KRT6C","0.399295240252751","0.900074988021194"
"IL1RAPL2","KRT6C","0.45564267897677","2.39148755009542"
"PTPRT","KRT6C","0.515320308412219","5.39232974916768"
"MYBPC1","KRT6C","0.420779825586276","4.2031038997237"
"ELOVL2","KRT6C","0.420681938390448","3.84209699966429"
"AKR1B10","KRT6C","0.444634508544835","2.10536883101765"
"CAPN8","KRT6C","0.594209391423776","5.52295050181023"
"LDLRAD1","KRT6C","0.46901234660211","1.63901422258434"
"AARD","KRT6C","0.562500754621708","4.95011545400494"
"IGKC","KRT6C","0.418050722553679","6.47300885284902"
"IGKV5-2","KRT6C","0.305283823880175","1.5894285479524"
"IGLV4-69","KRT6C","0.362346133483459","2.88610354149361"
"IGLV10-54","KRT6C","0.242889830251967","1.55656699436348"
"IGLV1-51","KRT6C","0.326374112036199","1.35308211153985"
"IGLV2-18","KRT6C","0.347447600020622","2.36477853868387"
"IGHV3-7","KRT6C","0.399848341900382","3.81032143100142"
"IGHV3-15","KRT6C","0.369702888786286","3.46765539971999"
"IGHV4-28","KRT6C","0.394222427550282","2.32584256200388"
"IGHV3-49","KRT6C","0.382482277550134","3.08797672469606"
"IGHV4-61","KRT6C","0.317447006818636","1.85687159548879"
"IGHV3-66","KRT6C","0.35229507925068","1.98774662934404"
"AL512378.1","KRT6C","0.453115652852576","2.03490641176039"
"RAB6C","KRT6C","0.434455889168852","2.55854261596682"
"IGHV3-64","KRT6C","0.30336306187297","1.4957295392379"
"AC044784.1","KRT6C","0.333150675549614","0.612870807619085"
"IGKV3D-15","KRT6C","0.364417444869677","1.95230673403406"
"IGKV1D-27","KRT6C","0.343862835849922","1.09039606737882"
"IGHV3-74","KRT6C","0.402121635062691","3.67835947286542"
"AL133387.1","KRT6C","0.404022154546337","0.734325621345681"
"LINC01671","KRT6C","0.533141656369482","2.77787657512049"
"IGHV3-72","KRT6C","0.37031958169931","2.77151142004659"
"ARHGAP29-AS1","KRT6C","0.263909954463471","0.657531492753479"
"LINC01806","KRT6C","0.414671148770484","2.27558108537304"
"IGHV4-31","KRT6C","0.378519284258943","2.61225373619916"
"LINC01198","KRT6C","0.372488829602269","1.9427462342151"
"ZBED9","KRT6C","0.430387026657042","3.32976356988659"
"IGHV3-43","KRT6C","0.419977600228289","2.52181479884985"
"AL356311.1","KRT6C","0.28346925559531","0.666064676793085"
"AC005064.1","KRT6C","0.299143619729888","1.36255545783183"
"DPY19L2P4","KRT6C","0.404941061761834","1.91594148530767"
"KCNMB2-AS1","KRT6C","0.383736296543918","1.02654030062514"
"IGKV2D-30","KRT6C","0.293962585773736","1.13546678058961"
"FAR2P3","KRT6C","0.295265862905479","0.790582334956106"
"IGKV2-24","KRT6C","0.376292414042439","2.93237225738315"
"SLC25A24P1","KRT6C","0.249350475076626","0.524742259937819"
"IGKV2D-24","KRT6C","0.333500820008254","1.34971767972413"
"PEG10","KRT6C","0.432115631203447","5.32748370810174"
"IGKV1-39","KRT6C","0.320411412473064","1.6021611484395"
"APELA","KRT6C","0.501166307263687","2.21294703685712"
"LINC00992","KRT6C","0.376514626373513","1.09411180337163"
"LINC00939","KRT6C","0.463971538231176","1.88192328928759"
"PCDHA10","KRT6C","0.289968492677547","2.11668996351532"
"IGLV2-5","KRT6C","0.266831424942192","1.12288269147316"
"IGLV2-28","KRT6C","0.306353125797736","1.79030384213111"
"AC011632.1","KRT6C","0.506277244985236","2.22580568849531"
"LINC01152","KRT6C","0.479359344803662","3.86877285145685"
"AP000851.1","KRT6C","0.561095286828302","3.72015511144968"
"AL121790.1","KRT6C","0.462699099822971","2.11616335902729"
"AL133370.1","KRT6C","0.497893528857519","2.57729626588188"
"AL121790.2","KRT6C","0.361137509673366","0.970628172792677"
"AC013726.1","KRT6C","0.616052529115044","3.31816299838735"
"FRRS1L","KRT6C","0.254249752105131","1.51074427542854"
"AC237221.1","KRT6C","-0.381804210088762","1.82627362258259"
"AL035425.3","KRT6C","0.518225982722388","1.87375690949242"
"MSMB","KRT6C","0.401107858472509","1.87111745869809"
"AC010329.1","KRT6C","0.567299416172879","4.49734960491738"
"LINC01224","KRT6C","0.387156930919626","0.949304163714402"
"IGHV3-30","KRT6C","0.377347366428801","3.14353503185643"
"IGHV2-70","KRT6C","0.34790324046521","2.1190864556747"
"IGKV1D-13","KRT6C","0.353216109494851","1.54280474729564"
"IGHV4-4","KRT6C","0.248108072108207","1.82621537355308"
"FP325317.1","KRT6C","-0.30229695201888","1.82860209729735"
"AC006329.1","KRT6C","0.430021815676117","1.16997152137016"
"MAPT-IT1","KRT6C","0.413182629480422","1.25589899805868"
"AL032819.2","KRT6C","0.339040217949763","1.03360539084853"
"AC093642.3","KRT6C","0.390389190145015","2.02730088668978"
"LINC01488","KRT6C","0.264481018046454","0.590610183217192"
